source,collection_date,company_name,ticker,cik,country,registry_url,entity_type,status,company_number,company_type,incorporation_date,sic_codes,registered_office_address,corporation_number,corporation_type,registered_office,acn,abn,registration_date,principal_place_of_business,registration_number,legal_form,business_purpose,euid,entity_number,formation_date,registered_agent,cin,company_category,company_sub_category,date_of_incorporation,roc,entity_id,state,registry_id,data_source,revenue_range
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 105 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,No Liability Company,,,,,,,100000104,10000001144,2012-09-21,"105 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 106 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Proprietary Limited Company,,,,,,,100000105,10000001155,2011-10-22,"106 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 107 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Public Company,,,,,,,100000106,10000001166,2010-11-23,"107 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 108 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,No Liability Company,,,,,,,100000107,10000001177,209-12-24,"108 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 109 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Proprietary Limited Company,,,,,,,100000108,10000001188,2020-01-25,"109 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 110 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Public Company,,,,,,,100000109,10000001199,2019-02-26,"110 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 111 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,No Liability Company,,,,,,,100000110,10000001210,2018-03-27,"111 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 112 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Proprietary Limited Company,,,,,,,100000111,10000001221,2017-04-28,"112 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 113 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Public Company,,,,,,,100000112,10000001232,2016-05-01,"113 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 114 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,No Liability Company,,,,,,,100000113,10000001243,2015-06-02,"114 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 115 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Proprietary Limited Company,,,,,,,100000114,10000001254,2014-07-03,"115 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 116 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Public Company,,,,,,,100000115,10000001265,2013-08-04,"116 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 117 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,No Liability Company,,,,,,,100000116,10000001276,2012-09-05,"117 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 118 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Proprietary Limited Company,,,,,,,100000117,10000001287,2011-10-06,"118 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 119 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,Public Company,,,,,,,100000118,10000001298,2010-11-07,"119 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
AUSTRALIA_ASIC,2025-06-15T14:38:04.521342,Australian Company 120 Pty Ltd,,,Australia,https://download.asic.gov.au,,Registered,,No Liability Company,,,,,,,100000119,10000001309,209-12-08,"120 Australian Business St, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 1 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"1 Deutsche Straße, Berlin, Germany",,,2020-01-01,,HRB 20000,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 2 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"2 Deutsche Straße, Berlin, Germany",,,2019-02-02,,HRB 20001,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 3 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"3 Deutsche Straße, Berlin, Germany",,,2018-03-03,,HRB 20002,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 4 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"4 Deutsche Straße, Berlin, Germany",,,2017-04-04,,HRB 20003,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 5 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"5 Deutsche Straße, Berlin, Germany",,,2016-05-05,,HRB 20004,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 6 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"6 Deutsche Straße, Berlin, Germany",,,2015-06-06,,HRB 20005,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 7 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"7 Deutsche Straße, Berlin, Germany",,,2014-07-07,,HRB 20006,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 8 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"8 Deutsche Straße, Berlin, Germany",,,2013-08-08,,HRB 20007,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 9 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"9 Deutsche Straße, Berlin, Germany",,,2012-09-09,,HRB 20008,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 10 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"10 Deutsche Straße, Berlin, Germany",,,2011-10-10,,HRB 20009,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 11 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"11 Deutsche Straße, Berlin, Germany",,,2020-11-11,,HRB 20010,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 12 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"12 Deutsche Straße, Berlin, Germany",,,2019-12-12,,HRB 20011,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 13 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"13 Deutsche Straße, Berlin, Germany",,,2018-01-13,,HRB 20012,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 14 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"14 Deutsche Straße, Berlin, Germany",,,2017-02-14,,HRB 20013,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 15 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"15 Deutsche Straße, Berlin, Germany",,,2016-03-15,,HRB 20014,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 16 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"16 Deutsche Straße, Berlin, Germany",,,2015-04-16,,HRB 20015,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 17 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"17 Deutsche Straße, Berlin, Germany",,,2014-05-17,,HRB 20016,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 18 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"18 Deutsche Straße, Berlin, Germany",,,2013-06-18,,HRB 20017,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 19 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"19 Deutsche Straße, Berlin, Germany",,,2012-07-19,,HRB 20018,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 20 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"20 Deutsche Straße, Berlin, Germany",,,2011-08-20,,HRB 20019,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 21 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"21 Deutsche Straße, Berlin, Germany",,,2020-09-21,,HRB 20020,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 22 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"22 Deutsche Straße, Berlin, Germany",,,2019-10-22,,HRB 20021,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 23 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"23 Deutsche Straße, Berlin, Germany",,,2018-11-23,,HRB 20022,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 24 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"24 Deutsche Straße, Berlin, Germany",,,2017-12-24,,HRB 20023,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 25 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"25 Deutsche Straße, Berlin, Germany",,,2016-01-25,,HRB 20024,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 26 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"26 Deutsche Straße, Berlin, Germany",,,2015-02-26,,HRB 20025,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 27 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"27 Deutsche Straße, Berlin, Germany",,,2014-03-27,,HRB 20026,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 28 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"28 Deutsche Straße, Berlin, Germany",,,2013-04-28,,HRB 20027,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 29 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"29 Deutsche Straße, Berlin, Germany",,,2012-05-01,,HRB 20028,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 30 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"30 Deutsche Straße, Berlin, Germany",,,2011-06-02,,HRB 20029,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 31 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"31 Deutsche Straße, Berlin, Germany",,,2020-07-03,,HRB 20030,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 32 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"32 Deutsche Straße, Berlin, Germany",,,2019-08-04,,HRB 20031,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 33 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"33 Deutsche Straße, Berlin, Germany",,,2018-09-05,,HRB 20032,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 34 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"34 Deutsche Straße, Berlin, Germany",,,2017-10-06,,HRB 20033,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 35 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"35 Deutsche Straße, Berlin, Germany",,,2016-11-07,,HRB 20034,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 36 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"36 Deutsche Straße, Berlin, Germany",,,2015-12-08,,HRB 20035,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 37 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"37 Deutsche Straße, Berlin, Germany",,,2014-01-09,,HRB 20036,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 38 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"38 Deutsche Straße, Berlin, Germany",,,2013-02-10,,HRB 20037,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 39 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"39 Deutsche Straße, Berlin, Germany",,,2012-03-11,,HRB 20038,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 40 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"40 Deutsche Straße, Berlin, Germany",,,2011-04-12,,HRB 20039,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 41 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"41 Deutsche Straße, Berlin, Germany",,,2020-05-13,,HRB 20040,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 42 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"42 Deutsche Straße, Berlin, Germany",,,2019-06-14,,HRB 20041,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 43 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"43 Deutsche Straße, Berlin, Germany",,,2018-07-15,,HRB 20042,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 44 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"44 Deutsche Straße, Berlin, Germany",,,2017-08-16,,HRB 20043,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 45 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"45 Deutsche Straße, Berlin, Germany",,,2016-09-17,,HRB 20044,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 46 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"46 Deutsche Straße, Berlin, Germany",,,2015-10-18,,HRB 20045,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 47 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"47 Deutsche Straße, Berlin, Germany",,,2014-11-19,,HRB 20046,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 48 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"48 Deutsche Straße, Berlin, Germany",,,2013-12-20,,HRB 20047,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 49 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"49 Deutsche Straße, Berlin, Germany",,,2012-01-21,,HRB 20048,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 50 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"50 Deutsche Straße, Berlin, Germany",,,2011-02-22,,HRB 20049,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 51 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"51 Deutsche Straße, Berlin, Germany",,,2020-03-23,,HRB 20050,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 52 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"52 Deutsche Straße, Berlin, Germany",,,2019-04-24,,HRB 20051,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 53 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"53 Deutsche Straße, Berlin, Germany",,,2018-05-25,,HRB 20052,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 54 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"54 Deutsche Straße, Berlin, Germany",,,2017-06-26,,HRB 20053,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 55 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"55 Deutsche Straße, Berlin, Germany",,,2016-07-27,,HRB 20054,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 56 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"56 Deutsche Straße, Berlin, Germany",,,2015-08-28,,HRB 20055,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 57 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"57 Deutsche Straße, Berlin, Germany",,,2014-09-01,,HRB 20056,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 58 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"58 Deutsche Straße, Berlin, Germany",,,2013-10-02,,HRB 20057,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 59 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"59 Deutsche Straße, Berlin, Germany",,,2012-11-03,,HRB 20058,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 60 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"60 Deutsche Straße, Berlin, Germany",,,2011-12-04,,HRB 20059,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 61 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"61 Deutsche Straße, Berlin, Germany",,,2020-01-05,,HRB 20060,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 62 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"62 Deutsche Straße, Berlin, Germany",,,2019-02-06,,HRB 20061,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 63 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"63 Deutsche Straße, Berlin, Germany",,,2018-03-07,,HRB 20062,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 64 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"64 Deutsche Straße, Berlin, Germany",,,2017-04-08,,HRB 20063,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 65 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"65 Deutsche Straße, Berlin, Germany",,,2016-05-09,,HRB 20064,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 66 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"66 Deutsche Straße, Berlin, Germany",,,2015-06-10,,HRB 20065,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 67 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"67 Deutsche Straße, Berlin, Germany",,,2014-07-11,,HRB 20066,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 68 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"68 Deutsche Straße, Berlin, Germany",,,2013-08-12,,HRB 20067,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 69 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"69 Deutsche Straße, Berlin, Germany",,,2012-09-13,,HRB 20068,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 70 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"70 Deutsche Straße, Berlin, Germany",,,2011-10-14,,HRB 20069,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 71 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"71 Deutsche Straße, Berlin, Germany",,,2020-11-15,,HRB 20070,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 72 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"72 Deutsche Straße, Berlin, Germany",,,2019-12-16,,HRB 20071,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 73 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"73 Deutsche Straße, Berlin, Germany",,,2018-01-17,,HRB 20072,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 74 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"74 Deutsche Straße, Berlin, Germany",,,2017-02-18,,HRB 20073,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 75 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"75 Deutsche Straße, Berlin, Germany",,,2016-03-19,,HRB 20074,UG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 76 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"76 Deutsche Straße, Berlin, Germany",,,2015-04-20,,HRB 20075,GmbH,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 77 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"77 Deutsche Straße, Berlin, Germany",,,2014-05-21,,HRB 20076,AG,Commercial activities,,,,,,,,,,,,,,
GERMANY_UNTERNEHMENSREGISTER,2025-06-15T14:38:04.536908,Deutsche Firma 78 GmbH,,,Germany,https://www.unternehmensregister.de,,Active,,,,,,,,"78 Deutsche Straße, Berlin, Germany",,,2013-06-22,,HRB 20077,UG,Commercial activities,,,,,,,,,,,,,,
